CompanyName,TypeOfLaptop,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
hp,2 in 1 Convertible,13.215688365615867,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,12GB,1TB NVMe SSD,AMD Radeon RX 5600M,Windows 11,3.1066929798716383,76622.69247322399
MSI,WorkStation,12.581523764643265,4K,Intel Xeon E3-1505M ,12GB,2TB HDD,Intel Iris Xe Graphics,macOS,4.5661822477047505,58113.097189822525
Asus,UltraBook,15.854428786774372,Full HD,Intel Xeon E3-1505M ,4GB,512GB NVMe SSD,Intel Iris Xe Graphics,No OS,2.7190820004724894,55275.29074216771
hp,Gaming,11.021656784282905,4K,Intel Core i7,8GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Windows 10,2.279382537066647,55032.264125766145
lenevo,Gaming,15.657223366829092,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core 3855U ,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,No OS,3.143299804740509,55831.57689692374
Dell,Business Laptop,13.8343464278568,4K,Intel Core i7,4GB,256GB SSD,AMD Radeon RX 5600M,No OS,4.24311434744668,42230.47715222875
Dell,WorkStation,11.844992368810036,Full HD,AMD A9-Series 9420,16GB,128GB PCIe SSD,Intel Iris Xe Graphics,Windows 11,4.069556317649079,57183.50144925914
Chuwi,2 in 1 Convertible,17.92008276007015,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,8GB,512GB eMMC,AMD Radeon RX 5600M,macOS,2.3303735335694213,30421.257095132012
Asus,Business Laptop,13.537858017349878,Full HD,Intel Core i5,16GB,512GB eMMC,NVIDIA GeForce GTX 1650,macOS,4.626979779599009,49011.431859835844
Chuwi,WorkStation,15.068369019080913,IPS Panel Retina Display 2560x1600,Intel Core i9,8GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 11,3.672603409929712,54749.40357810778
Asus,Business Laptop,16.431773981244284,4K,Intel Pentium Quad Core N4200,12GB,256GB eMMC,AMD Radeon RX 5600M,Windows 10,2.4765175513233846,33329.29945359798
Chuwi,Gaming,12.0482394330522,Full HD,Intel Celeron Dual Core 3855U ,4GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 11,3.4240429026396972,46435.95692111222
Dell,Gaming,11.277938806491662,IPS Panel Retina Display 2560x1600,Intel Core i7,12GB,1TB HDD,Intel Iris Xe Graphics,Linux,3.0923712463540998,52972.234164069974
Apple,Gaming,15.75989536194259,IPS Panel Full HD / Touchscreen 1920x1080,AMD Ryzen 7,16GB,1TB SSHD,NVIDIA GeForce GTX 1650,No OS,2.939866256265971,60128.18392999486
Dell,Gaming,17.864903689577986,4K,Intel Pentium Quad Core N4200,4GB,2TB SATA SSD,AMD Radeon RX 5600M,Linux,4.674743752155408,48346.84409112282
Dell,NoteBook,12.682568080747746,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5,12GB,2TB HDD,AMD Radeon RX 5600M,No OS,3.2666752617983894,38548.92932677694
Asus,Business Laptop,16.114181400160717,Full HD,Intel Core i7,4GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Linux,4.005367326417513,46454.169733415634
Microsoft,2 in 1 Convertible,14.67636229667772,Full HD,Intel Atom x5-Z8550,12GB,256GB SSD,NVIDIA GeForce GTX 1650,Linux,4.829139857700687,52646.380011546134
Chuwi,Gaming,12.469325537602124,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,16GB,1TB SSHD,Intel Iris Xe Graphics,Windows 11,4.744459401472976,48430.408523019854
MSI,Business Laptop,12.499359909167675,Full HD,Intel Core i5,8GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Windows 11,3.9448063393701105,63922.31305413611
Microsoft,UltraBook,15.741257622599521,2K,Intel Pentium Quad Core N4200,4GB,512GB eMMC,AMD Radeon RX 5600M,Windows 11,4.007984435055854,33302.926394691654
Microsoft,WorkStation,17.880140295872057,4K,Intel Pentium Quad Core N4200,16GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,4.6951900637039,61836.69816624308
Acer,UltraBook,11.196024227839622,IPS Panel Retina Display 2560x1600,Intel Atom x5-Z8550,12GB,1TB HDD,NVIDIA GeForce GTX 1650,macOS,3.7297894940043017,47602.830262862175
MSI,Gaming,12.791132245252985,2K,Intel Core i9,12GB,512GB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.740924621073845,31203.517674564377
Apple,Business Laptop,11.047328956675495,4K,Intel Pentium Quad Core N4200,4GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,3.5194532724397685,41761.30344096252
MSI,2 in 1 Convertible,11.147708918956635,2K,Intel Core i9,8GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,Linux,2.4728606416352354,65428.3363965778
Asus,NoteBook,13.182171098583055,IPS Panel Retina Display 2560x1600,Intel Celeron Dual Core 3855U ,16GB,512GB eMMC,Intel Iris Xe Graphics,macOS,2.7587889517921,36318.63746736624
Apple,Gaming,17.82017515999045,IPS Panel Retina Display 2560x1600,Intel Core i9,12GB,4TB HDD,AMD Radeon RX 5600M,Linux,3.2169840738479634,53590.73003397292
MSI,Business Laptop,14.966871472414711,2K,Intel Atom x5-Z8550,16GB,512GB NVMe SSD,AMD Radeon RX 5600M,Windows 11,3.2682914192338157,64131.15297257231
lenevo,Business Laptop,14.42041391812294,4K,Intel Core i7,4GB,256GB PCIe SSD,AMD Radeon RX 5600M,No OS,2.3437827649615364,57021.36146637786
Acer,WorkStation,14.891380732818451,IPS Panel Retina Display 2560x1600,Intel Core i7,12GB,256GB SSD,AMD Radeon RX 5600M,macOS,4.231007208316379,59573.55271372249
MSI,WorkStation,16.424190019838882,HD 1920x1080 ,Intel Pentium Quad Core N4200,16GB,2TB SATA SSD,Intel Iris Xe Graphics,Linux,4.915976441139887,39389.60076375093
Chuwi,NoteBook,12.914917558594073,HD 1920x1080 ,Intel Pentium Quad Core N4200,4GB,512GB SSD,NVIDIA GeForce GTX 1650,Linux,2.8327862036558136,50957.331050920555
Microsoft,Gaming,13.732763209937133,HD 1920x1080 ,Intel Core i7,4GB,1TB HDD,AMD Radeon RX 5600M,Windows 11,3.7031516054920934,57358.47834212914
hp,Business Laptop,15.713735811554724,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,512GB eMMC,Intel Iris Xe Graphics,macOS,2.6581677167039186,54753.401707104
Dell,Business Laptop,13.784323587599937,HD 1920x1080 ,AMD A9-Series 9420,4GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,3.1781874270235626,46857.3984537823
hp,UltraBook,14.003115468355373,Full HD,Intel Pentium Quad Core N4200,16GB,512GB eMMC,NVIDIA GeForce GTX 1650,Linux,4.627665518744978,67928.9670533425
MSI,WorkStation,16.04369299952561,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,12GB,1TB Fusion Drive,Intel Iris Xe Graphics,macOS,2.4019667023595965,66987.85604318662
Dell,UltraBook,15.698490623500296,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,8GB,256GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,3.391360900708793,68757.16439892896
hp,2 in 1 Convertible,17.161495678440183,4K,Intel Atom x5-Z8550,8GB,1TB Fusion Drive,Intel Iris Xe Graphics,Windows 10,4.345371227620707,43503.0985413733
hp,Business Laptop,14.026076485443252,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,1TB HDD,AMD Radeon RX 5600M,Windows 10,3.7565330086828275,69860.62290829915
Asus,UltraBook,14.355230928579324,IPS Panel Retina Display 2560x1600,Intel Core i5,8GB,4TB HDD,AMD Radeon RX 5600M,macOS,2.025913812996765,63597.113117594046
Asus,NoteBook,17.85802697604135,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,8GB,1TB HDD,AMD Radeon RX 5600M,No OS,4.910873888303115,57767.93258690663
Asus,2 in 1 Convertible,14.970405271468213,HD 1920x1080 ,AMD A9-Series 9420,4GB,512GB eMMC,Intel Iris Xe Graphics,Linux,4.865695475742917,65220.376349132275
Asus,Business Laptop,14.245554281653211,HD 1920x1080 ,Intel Atom x5-Z8550,8GB,1TB SSHD,NVIDIA GeForce GTX 1650,Linux,3.753483028030425,34295.356151509535
lenevo,Gaming,12.858420955462819,Full HD,Intel Core i7,8GB,128GB PCIe SSD,AMD Radeon RX 5600M,macOS,2.5512971471499126,40379.96768770547
Acer,Gaming,15.354990586579694,Full HD,AMD A9-Series 9420,4GB,1TB HDD,Intel Iris Xe Graphics,Windows 10,3.9388493602371892,37413.03247080792
Microsoft,WorkStation,14.629287632761761,2K,Intel Core i9,4GB,2TB NVMe SSD,Intel Iris Xe Graphics,Windows 10,2.4351489044436905,50144.554395362895
Apple,2 in 1 Convertible,14.22533186224107,HD 1920x1080 ,Intel Core i7,12GB,2TB SATA SSD,Intel Iris Xe Graphics,Windows 10,2.182394109120063,38196.32504371196
Chuwi,Business Laptop,17.38902624280761,Full HD,Intel Pentium Quad Core N4200,12GB,128GB PCIe SSD,Intel Iris Xe Graphics,Windows 10,2.9463578410740654,48127.66795095893
hp,WorkStation,13.868593963961787,4K,AMD A9-Series 9420,12GB,256GB eMMC,Intel Iris Xe Graphics,macOS,4.506473065512758,79016.3769982442
Apple,Business Laptop,14.272059569143043,IPS Panel Full HD / Touchscreen 1920x1080,Intel Xeon E3-1505M ,16GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,macOS,3.089361604995692,83957.32343117171
hp,2 in 1 Convertible,14.977813882700595,HD 1920x1080 ,AMD Ryzen 5,12GB,128GB SSD,AMD Radeon RX 5600M,Windows 11,4.503244703145945,74704.76493445162
lenevo,Business Laptop,14.851481779870024,4K,AMD A9-Series 9420,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,Windows 10,2.086773805768114,50087.947911475654
Chuwi,2 in 1 Convertible,16.529929260821408,HD 1920x1080 ,Intel Core i7,4GB,256GB Flash Storage,AMD Radeon RX 5600M,macOS,4.660237864922863,61110.79152428603
Apple,Gaming,14.851843023294485,4K,Intel Core i7,12GB,256GB Flash Storage,Intel Iris Xe Graphics,Linux,2.7929797008069843,49397.637765696505
MSI,2 in 1 Convertible,14.905894844174032,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,8GB,256GB eMMC,AMD Radeon RX 5600M,Linux,2.495167782949647,67624.5367384261
Acer,Business Laptop,13.245367093819585,2K,Intel Core i5,8GB,2TB SATA SSD,NVIDIA GeForce GTX 1650,Windows 11,4.558702627814148,51159.188061944355
Microsoft,NoteBook,15.932222311515215,IPS Panel Retina Display 2560x1600,AMD A9-Series 9420,12GB,2TB NVMe SSD,Intel Iris Xe Graphics,Linux,2.0116331172126802,55670.676293216326
lenevo,WorkStation,11.732430082286333,IPS Panel Retina Display 2560x1600,Intel Core i5,4GB,256GB Flash Storage,Intel Iris Xe Graphics,Windows 10,3.3308723520044285,47081.072271302415
lenevo,2 in 1 Convertible,13.928320418107202,IPS Panel Retina Display 2560x1600,Intel Core i5,16GB,6TB HDD,AMD Radeon RX 5600M,Linux,3.0847956998516572,34141.54504615087
Asus,Business Laptop,12.652659201433925,2K,AMD A9-Series 9420,16GB,4TB HDD,Intel Iris Xe Graphics,macOS,4.5507933617604515,56508.630223776236
Microsoft,WorkStation,16.93586043984482,4K,Intel Xeon E3-1505M ,8GB,128GB PCIe SSD,NVIDIA GeForce GTX 1650,macOS,3.099273418309072,35912.987931552714
hp,2 in 1 Convertible,16.130998560373847,IPS Panel Full HD / Touchscreen 1920x1080,Intel Pentium Quad Core N4200,4GB,256GB SSD,NVIDIA GeForce GTX 1650,macOS,3.985165057464094,46031.354585886664
Chuwi,2 in 1 Convertible,14.125970430164228,HD 1920x1080 ,Intel Pentium Quad Core N4200,12GB,256GB PCIe SSD,AMD Radeon RX 5600M,macOS,2.85307532344909,65928.99308044155
MSI,Gaming,11.647285601526066,HD 1920x1080 ,Intel Celeron Dual Core 3855U ,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 10,2.4330520731048555,45842.81155921242
Acer,WorkStation,11.793884360611745,IPS Panel Full HD / Touchscreen 1920x1080,AMD A9-Series 9420,4GB,2TB HDD,AMD Radeon RX 5600M,Windows 11,2.8433545595004386,69925.51051462976
hp,WorkStation,15.365640361407515,IPS Panel Retina Display 2560x1600,Intel Core i5,12GB,256GB SSD,NVIDIA GeForce GTX 1650,Windows 11,3.9533202615052248,60568.03525453393
Microsoft,Gaming,17.32707557545863,HD 1920x1080 ,Intel Core i7,16GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,No OS,3.5993832766579796,59807.604558151186
lenevo,Business Laptop,17.77895135312915,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,12GB,256GB Flash Storage,NVIDIA GeForce GTX 1650,Linux,2.1807824044067563,59130.46479934316
Asus,2 in 1 Convertible,11.585505750759651,Full HD,Intel Atom x5-Z8550,8GB,1TB SSHD,AMD Radeon RX 5600M,No OS,4.522219828535821,44604.14146308365
MSI,WorkStation,12.89007380421397,2K,Intel Atom x5-Z8550,12GB,256GB eMMC,NVIDIA GeForce GTX 1650,Windows 11,4.932038376113503,32086.94731625131
Apple,Business Laptop,17.379507509474728,2K,AMD A9-Series 9420,8GB,2TB NVMe SSD,AMD Radeon RX 5600M,macOS,3.5961361390642557,49820.15288748858
Asus,NoteBook,13.11636278584973,4K,Intel Xeon E3-1505M ,4GB,2TB NVMe SSD,NVIDIA GeForce GTX 1650,Windows 10,4.3291960050598775,57253.94908687851
Asus,UltraBook,14.07905237048601,2K,Intel Atom x5-Z8550,12GB,4TB HDD,NVIDIA GeForce GTX 1650,Windows 11,4.255298750102741,32788.78468059086
MSI,Gaming,17.29105980859198,IPS Panel Full HD / Touchscreen 1920x1080,Intel Atom x5-Z8550,12GB,2TB HDD,AMD Radeon RX 5600M,Windows 10,3.659316657090154,43722.81195812939
lenevo,Business Laptop,11.141709984952241,Full HD,Intel Xeon E3-1505M ,16GB,128GB SSD,AMD Radeon RX 5600M,Linux,4.163680116397659,45717.512771096684
MSI,2 in 1 Convertible,15.324631761785763,Full HD,Intel Pentium Quad Core N4200,12GB,256GB SSD,AMD Radeon RX 5600M,No OS,2.1831680871661625,58990.926360546364
hp,WorkStation,12.132658953192774,IPS Panel Retina Display 2560x1600,Intel Xeon E3-1505M ,16GB,256GB Flash Storage,AMD Radeon RX 5600M,Windows 11,3.6515787459831452,37422.61875383672
lenevo,NoteBook,16.964172288887518,Full HD,Intel Core i7,4GB,512GB NVMe SSD,AMD Radeon RX 5600M,Windows 10,2.1848011895708703,52896.42542915814
Chuwi,Gaming,17.155440747700204,4K,Intel Atom x5-Z8550,8GB,512GB SSD,AMD Radeon RX 5600M,Windows 11,2.41864938257173,45708.274446141826
hp,2 in 1 Convertible,12.787205455239135,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7,4GB,512GB eMMC,NVIDIA GeForce GTX 1650,Windows 10,2.445996847994468,39603.095233316286
lenevo,NoteBook,17.589102842043825,Full HD,AMD Ryzen 7,16GB,1TB SSHD,AMD Radeon RX 5600M,Windows 11,2.9303191093534453,58587.064420413095
lenevo,WorkStation,14.823669294645676,2K,Intel Atom x5-Z8550,8GB,256GB eMMC,NVIDIA GeForce GTX 1650,No OS,2.5864327195504226,32846.00627209759
